y,x00,x01,x02,x03,x04,x05,x06,x07,x08,x09,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29
1,"1.592,00000","1.093,00000","5.693,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,39765","0,01185","0,00397","0,00666","1,00000","5.439,00000","2,00000","1.805,00000","6.689,00000","0,00116","0,00395","0,00514","0,00421","7.091,00000","10,00000","145,00000","1.246,00000","0,00770","0,00845"
1,"1.591,00000","1.093,00000","5.693,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,44331","0,01185","0,00397","0,00666","1,00000","5.440,00000","2,00000","1.805,00000","6.689,00000","0,00116","0,00395","0,00515","0,00421","7.140,00000","10,00000","145,00000","1.246,00000","0,00770","0,00845"
1,"1.593,00000","1.093,00000","5.693,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,39440","0,01185","0,00397","0,00666","1,00000","5.438,00000","2,00000","1.805,00000","6.689,00000","0,00116","0,00395","0,00514","0,00421","7.089,00000","10,00000","145,00000","1.246,00000","0,00770","0,00845"
1,"1.591,00000","1.093,00000","5.693,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,44005","0,01185","0,00397","0,00666","1,00000","5.440,00000","2,00000","1.805,00000","6.689,00000","0,00116","0,00395","0,00515","0,00421","7.138,00000","10,00000","145,00000","1.246,00000","0,00770","0,00845"
1,"1.593,00000","1.093,00000","5.693,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,39114","0,01185","0,00397","0,00666","1,00000","5.437,00000","2,00000","1.805,00000","6.689,00000","0,00116","0,00395","0,00514","0,00421","7.086,00000","10,00000","145,00000","1.246,00000","0,00770","0,00845"
1,"1.592,00000","1.093,00000","5.693,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,43679","0,01185","0,00397","0,00666","1,00000","5.439,00000","2,00000","1.805,00000","6.689,00000","0,00116","0,00395","0,00514","0,00421","7.135,00000","10,00000","145,00000","1.246,00000","0,00770","0,00845"
1,"1.593,00000","1.093,00000","5.693,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,38788","0,01185","0,00397","0,00666","1,00000","5.437,00000","2,00000","1.805,00000","6.689,00000","0,00116","0,00395","0,00514","0,00421","7.084,00000","10,00000","145,00000","1.246,00000","0,00770","0,00845"
1,"1.592,00000","1.093,00000","5.693,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,43352","0,01185","0,00397","0,00666","1,00000","5.438,00000","2,00000","1.805,00000","6.689,00000","0,00116","0,00395","0,00514","0,00421","7.133,00000","10,00000","145,00000","1.246,00000","0,00770","0,00845"
1,"1.594,00000","1.093,00000","5.693,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,38462","0,01185","0,00397","0,00666","1,00000","5.436,00000","2,00000","1.805,00000","6.689,00000","0,00116","0,00395","0,00514","0,00421","7.082,00000","10,00000","145,00000","1.246,00000","0,00770","0,00845"
1,"1.592,00000","1.093,00000","5.693,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,43026","0,01185","0,00397","0,00666","1,00000","5.438,00000","2,00000","1.805,00000","6.689,00000","0,00116","0,00395","0,00514","0,00421","7.131,00000","10,00000","145,00000","1.246,00000","0,00770","0,00845"
1,"1.594,00000","1.093,00000","5.693,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,38137","0,01185","0,00397","0,00666","1,00000","5.435,00000","2,00000","1.805,00000","6.689,00000","0,00116","0,00395","0,00514","0,00421","7.080,00000","10,00000","145,00000","1.246,00000","0,00770","0,00845"
1,"1.593,00000","1.093,00000","5.693,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,42700","0,01185","0,00397","0,00666","1,00000","5.437,00000","2,00000","1.805,00000","6.689,00000","0,00116","0,00395","0,00514","0,00421","7.129,00000","10,00000","145,00000","1.246,00000","0,00770","0,00845"
1,"1.593,00000","1.093,00000","5.693,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,42482","0,01185","0,00397","0,00666","1,00000","5.437,00000","2,00000","1.805,00000","6.688,00000","0,00116","0,00395","0,00514","0,00421","7.128,00000","10,00000","145,00000","1.246,00000","0,00770","0,00845"
1,"1.595,00000","1.093,00000","5.693,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,37594","0,01185","0,00397","0,00666","1,00000","5.434,00000","2,00000","1.805,00000","6.688,00000","0,00116","0,00395","0,00514","0,00421","7.077,00000","10,00000","145,00000","1.246,00000","0,00770","0,00846"
1,"1.593,00000","1.093,00000","5.693,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,42156","0,01185","0,00397","0,00666","1,00000","5.436,00000","2,00000","1.805,00000","6.688,00000","0,00116","0,00395","0,00514","0,00421","7.126,00000","10,00000","145,00000","1.246,00000","0,00770","0,00846"
1,"1.595,00000","1.093,00000","5.693,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,37269","0,01185","0,00397","0,00666","1,00000","5.434,00000","2,00000","1.805,00000","6.688,00000","0,00116","0,00395","0,00514","0,00421","7.075,00000","10,00000","145,00000","1.246,00000","0,00770","0,00846"
1,"1.593,00000","1.093,00000","5.693,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,41830","0,01185","0,00397","0,00666","1,00000","5.435,00000","2,00000","1.805,00000","6.688,00000","0,00116","0,00395","0,00514","0,00421","7.124,00000","10,00000","145,00000","1.246,00000","0,00770","0,00846"
1,"1.595,00000","1.093,00000","5.693,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,36944","0,01185","0,00397","0,00666","1,00000","5.433,00000","2,00000","1.805,00000","6.688,00000","0,00116","0,00395","0,00514","0,00421","7.073,00000","10,00000","145,00000","1.246,00000","0,00770","0,00846"
1,"1.594,00000","1.093,00000","5.692,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,41504","0,01185","0,00397","0,00666","1,00000","5.435,00000","2,00000","1.805,00000","6.688,00000","0,00116","0,00395","0,00514","0,00421","7.121,00000","10,00000","145,00000","1.246,00000","0,00770","0,00846"
1,"1.596,00000","1.093,00000","5.692,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,36618","0,01185","0,00397","0,00666","1,00000","5.432,00000","2,00000","1.805,00000","6.688,00000","0,00116","0,00395","0,00514","0,00421","7.070,00000","10,00000","145,00000","1.246,00000","0,00770","0,00846"
1,"1.594,00000","1.093,00000","5.692,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,41178","0,01185","0,00397","0,00666","1,00000","5.434,00000","2,00000","1.805,00000","6.688,00000","0,00116","0,00395","0,00514","0,00421","7.119,00000","10,00000","145,00000","1.245,00000","0,00770","0,00846"
1,"1.596,00000","1.093,00000","5.692,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,36293","0,01185","0,00397","0,00666","1,00000","5.432,00000","2,00000","1.805,00000","6.688,00000","0,00116","0,00395","0,00514","0,00421","7.068,00000","10,00000","145,00000","1.245,00000","0,00770","0,00846"
1,"1.594,00000","1.093,00000","5.692,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,40852","0,01185","0,00397","0,00666","1,00000","5.433,00000","2,00000","1.805,00000","6.688,00000","0,00116","0,00395","0,00514","0,00421","7.117,00000","10,00000","145,00000","1.245,00000","0,00770","0,00846"
1,"1.596,00000","1.093,00000","5.692,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,35968","0,01185","0,00397","0,00666","1,00000","5.431,00000","2,00000","1.805,00000","6.688,00000","0,00116","0,00395","0,00514","0,00421","7.066,00000","10,00000","145,00000","1.245,00000","0,00770","0,00846"
1,"1.595,00000","1.093,00000","5.692,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,40526","0,01185","0,00397","0,00666","1,00000","5.433,00000","2,00000","1.805,00000","6.688,00000","0,00116","0,00395","0,00514","0,00421","7.115,00000","10,00000","145,00000","1.245,00000","0,00770","0,00846"
1,"1.597,00000","1.093,00000","5.692,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,35642","0,01185","0,00397","0,00666","1,00000","5.430,00000","2,00000","1.805,00000","6.688,00000","0,00116","0,00395","0,00514","0,00421","7.064,00000","10,00000","145,00000","1.245,00000","0,00770","0,00846"
1,"1.595,00000","1.093,00000","5.692,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,40200","0,01185","0,00397","0,00666","1,00000","5.432,00000","2,00000","1.805,00000","6.688,00000","0,00116","0,00395","0,00514","0,00421","7.113,00000","10,00000","145,00000","1.245,00000","0,00770","0,00846"
1,"1.597,00000","1.093,00000","5.692,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,35317","0,01185","0,00397","0,00666","1,00000","5.430,00000","2,00000","1.805,00000","6.688,00000","0,00116","0,00395","0,00514","0,00421","7.062,00000","10,00000","145,00000","1.245,00000","0,00770","0,00846"
1,"1.595,00000","1.093,00000","5.692,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,39874","0,01185","0,00397","0,00666","1,00000","5.431,00000","2,00000","1.805,00000","6.688,00000","0,00116","0,00395","0,00514","0,00421","7.111,00000","10,00000","145,00000","1.245,00000","0,00770","0,00846"
1,"1.597,00000","1.093,00000","5.692,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,34992","0,01185","0,00397","0,00666","1,00000","5.429,00000","2,00000","1.805,00000","6.688,00000","0,00116","0,00395","0,00514","0,00421","7.060,00000","10,00000","145,00000","1.245,00000","0,00770","0,00846"
1,"1.596,00000","1.093,00000","5.692,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,39548","0,01185","0,00397","0,00666","1,00000","5.430,00000","2,00000","1.805,00000","6.688,00000","0,00116","0,00395","0,00514","0,00421","7.109,00000","10,00000","145,00000","1.245,00000","0,00770","0,00847"
1,"1.598,00000","1.093,00000","5.692,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,34667","0,01185","0,00397","0,00666","1,00000","5.428,00000","2,00000","1.805,00000","6.688,00000","0,00116","0,00395","0,00513","0,00421","7.058,00000","10,00000","145,00000","1.245,00000","0,00770","0,00847"
1,"1.596,00000","1.093,00000","5.692,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,39222","0,01185","0,00397","0,00666","1,00000","5.430,00000","2,00000","1.805,00000","6.688,00000","0,00116","0,00395","0,00514","0,00421","7.107,00000","10,00000","145,00000","1.245,00000","0,00770","0,00847"
1,"1.598,00000","1.093,00000","5.692,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,34342","0,01185","0,00397","0,00666","1,00000","5.428,00000","2,00000","1.805,00000","6.688,00000","0,00116","0,00395","0,00513","0,00421","7.056,00000","10,00000","145,00000","1.245,00000","0,00770","0,00847"
1,"1.597,00000","1.093,00000","5.692,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,38897","0,01185","0,00397","0,00666","1,00000","5.429,00000","2,00000","1.805,00000","6.688,00000","0,00116","0,00395","0,00514","0,00421","7.105,00000","10,00000","145,00000","1.245,00000","0,00770","0,00847"
1,"1.598,00000","1.093,00000","5.692,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,34017","0,01185","0,00397","0,00666","1,00000","5.427,00000","2,00000","1.805,00000","6.688,00000","0,00116","0,00395","0,00513","0,00421","7.054,00000","10,00000","145,00000","1.245,00000","0,00770","0,00847"
1,"1.597,00000","1.093,00000","5.692,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,38571","0,01185","0,00397","0,00666","1,00000","5.428,00000","2,00000","1.805,00000","6.688,00000","0,00116","0,00395","0,00514","0,00421","7.103,00000","10,00000","145,00000","1.245,00000","0,00770","0,00847"
1,"1.599,00000","1.093,00000","5.692,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,33692","0,01185","0,00397","0,00666","1,00000","5.426,00000","2,00000","1.805,00000","6.688,00000","0,00116","0,00395","0,00513","0,00421","7.052,00000","10,00000","145,00000","1.245,00000","0,00770","0,00847"
1,"1.597,00000","1.093,00000","5.692,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,38245","0,01185","0,00397","0,00666","1,00000","5.428,00000","2,00000","1.805,00000","6.688,00000","0,00116","0,00395","0,00514","0,00421","7.100,00000","10,00000","145,00000","1.245,00000","0,00770","0,00847"
1,"1.599,00000","1.093,00000","5.692,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,33367","0,01185","0,00397","0,00666","1,00000","5.426,00000","2,00000","1.805,00000","6.688,00000","0,00116","0,00395","0,00513","0,00421","7.050,00000","10,00000","145,00000","1.245,00000","0,00770","0,00847"
1,"1.598,00000","1.093,00000","5.692,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,37920","0,01185","0,00397","0,00666","1,00000","5.427,00000","2,00000","1.805,00000","6.688,00000","0,00116","0,00395","0,00514","0,00421","7.098,00000","10,00000","145,00000","1.245,00000","0,00770","0,00847"
1,"1.599,00000","1.093,00000","5.692,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,33043","0,01185","0,00397","0,00666","1,00000","5.425,00000","2,00000","1.805,00000","6.688,00000","0,00116","0,00395","0,00513","0,00421","7.048,00000","10,00000","145,00000","1.245,00000","0,00770","0,00847"
1,"1.600,00000","1.093,00000","5.692,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,32826","0,01185","0,00397","0,00666","1,00000","5.424,00000","2,00000","1.805,00000","6.688,00000","0,00116","0,00395","0,00513","0,00421","7.046,00000","10,00000","145,00000","1.245,00000","0,00770","0,00847"
1,"1.598,00000","1.093,00000","5.691,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,37377","0,01185","0,00397","0,00666","1,00000","5.426,00000","2,00000","1.804,00000","6.688,00000","0,00116","0,00395","0,00514","0,00421","7.095,00000","10,00000","145,00000","1.245,00000","0,00770","0,00847"
1,"1.600,00000","1.093,00000","5.691,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,32501","0,01185","0,00397","0,00666","1,00000","5.424,00000","2,00000","1.804,00000","6.688,00000","0,00116","0,00395","0,00513","0,00421","7.044,00000","10,00000","145,00000","1.245,00000","0,00770","0,00847"
1,"1.600,00000","1.093,00000","5.691,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,32177","0,01185","0,00397","0,00666","1,00000","5.423,00000","2,00000","1.804,00000","6.688,00000","0,00116","0,00395","0,00513","0,00421","7.042,00000","10,00000","146,00000","1.245,00000","0,00770","0,00848"
1,"1.599,00000","1.093,00000","5.691,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,36727","0,01185","0,00397","0,00666","1,00000","5.425,00000","2,00000","1.804,00000","6.687,00000","0,00116","0,00395","0,00514","0,00421","7.091,00000","10,00000","145,00000","1.245,00000","0,00770","0,00848"
1,"1.601,00000","1.093,00000","5.691,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,31744","0,01185","0,00397","0,00666","1,00000","5.422,00000","2,00000","1.804,00000","6.687,00000","0,00116","0,00395","0,00513","0,00421","7.039,00000","10,00000","146,00000","1.245,00000","0,00770","0,00848"
1,"1.599,00000","1.093,00000","5.691,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,36293","0,01185","0,00397","0,00666","1,00000","5.424,00000","2,00000","1.804,00000","6.687,00000","0,00116","0,00395","0,00513","0,00421","7.088,00000","10,00000","145,00000","1.245,00000","0,00770","0,00848"
